"Survey Year","Trip identifier","Vessel name","Trip start date","Trip end date","GMA","PFMA","Set number","Set date","Start latitude","Start longitude","End latitude","End longitude","Bottom depth (m)","Tow duration (min)","Distance towed (m)","Vessel speed (m/min)","Trawl door spread (m)","Trawl mouth opening height (m)"
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","42","2010-06-15","48.793533","-125.940100","48.780550","-125.940100","68.500000",18,"1670.000","100.00200","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","43","2010-06-15","48.774116","-125.961516","48.780850","-125.940033","70.000000",19,"1720.000","91.66850","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","44","2010-06-15","48.730366","-125.915483","48.741133","-125.932816","71.500000",19,"1780.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","45","2010-06-15","48.735250","-125.875383","48.742700","-125.854466","71.000000",19,"1720.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","46","2010-06-15","48.732333","-125.847466","48.724233","-125.828466","94.500000",21,"1720.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","47","2010-06-15","48.714083","-125.798533","48.711516","-125.775933","127.000000",19,"1670.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","48","2010-06-15","48.678900","-125.772783","48.669816","-125.754416","90.500000",21,"1720.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","49","2010-06-15","48.629833","-125.743000","48.622700","-125.722766","56.000000",20,"1720.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","50","2010-06-15","48.735083","-125.504933","48.744866","-125.520550","128.500000",21,"1670.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","51","2010-06-15","48.777900","-125.571450","48.766216","-125.581900","153.000000",22,"1670.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","52","2010-06-15","48.820683","-125.545983","48.807000","-125.547433","86.000000",18,"1610.000","100.00200","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","53","2010-06-16","48.441866","-125.934433","48.432433","-125.952800","157.500000",21,"1880.000","96.66860","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","54","2010-06-16","48.410100","-126.020716","48.405783","-126.042233","178.500000",21,"1780.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","56","2010-06-16","48.399433","-126.161216","48.412400","-126.171816","371.500000",29,"2100.000","75.00150","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","57","2010-06-16","48.378416","-125.996816","48.369800","-125.983716","357.500000",19,"1510.000","91.66850","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","58","2010-06-16","48.422433","-125.761783","48.420266","-125.738466","130.500000",20,"1780.000","100.00200","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","59","2010-06-17","49.070116","-126.045133","49.057683","-126.034316","50.500000",20,"1670.000","81.66830","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","60","2010-06-17","49.081866","-126.385300","49.091033","-126.404250","111.500000",20,"1720.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","61","2010-06-17","49.129966","-126.413216","49.142050","-126.424583","99.000000",22,"1670.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","62","2010-06-17","49.114433","-126.456666","49.104850","-126.439150","114.000000",21,"1670.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","63","2010-06-17","49.085466","-126.493650","49.091066","-126.514950","126.500000",22,"1720.000","83.33500","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","64","2010-06-17","49.053300","-126.663933","49.061200","-126.682816","146.500000",22,"1670.000","85.00170","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","65","2010-06-17","49.105616","-126.668900","49.119916","-126.667716","133.000000",21,"1670.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","124","66","2010-06-17","49.192250","-126.655733","49.207566","-126.657366","115.000000",20,"1720.000","91.66850","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","124","67","2010-06-17","49.220183","-126.645433","49.214566","-126.624350","113.000000",19,"1670.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","68","2010-06-17","49.196066","-126.465483","49.206816","-126.482933","95.000000",21,"1780.000","91.66850","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","69","2010-06-17","49.265000","-126.542366","49.276833","-126.558600","89.000000",20,"1780.000","96.66860","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","70","2010-06-18","49.490433","-126.916116","49.498766","-126.935616","102.000000",21,"1670.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","71","2010-06-18","49.524600","-127.082116","49.535183","-127.099833","123.500000",21,"1670.000","85.00170","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","72","2010-06-18","49.519683","-127.116650","49.504450","-127.104700","132.000000",20,"1940.000","108.33550","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","73","2010-06-18","49.459183","-127.169383","49.469550","-127.186900","152.000000",21,"1780.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","74","2010-06-18","49.476350","-127.226450","49.492183","-127.231166","175.500000",21,"1940.000","95.00190","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","75","2010-06-18","49.542650","-127.259416","49.555083","-127.266750","220.000000",18,"1560.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","76","2010-06-18","49.566533","-127.172166","49.579216","-127.185266","131.000000",20,"1670.000","86.66840","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","77","2010-06-18","49.581350","-127.210500","49.589616","-127.229300","137.500000",20,"1610.000","83.33500","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","78","2010-06-18","49.618383","-127.366950","49.629016","-127.386500","178.500000",22,"1880.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","79","2010-06-18","49.636300","-127.307783","49.645866","-127.317633","145.000000",18,"1290.000","80.00160","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","05","127","81","2010-06-19","50.560683","-128.330166","50.547450","-128.316783","71.500000",19,"1720.000","96.66860","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","05","127","82","2010-06-19","50.525750","-128.343116","50.538333","-128.352233","115.000000",20,"1560.000","81.66830","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","127","83","2010-06-19","50.479183","-128.532133","50.464566","-128.523433","204.000000",21,"1780.000","95.00190","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","127","84","2010-06-19","50.449233","-128.517533","50.438200","-128.505950","233.000000",23,"1780.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","127","85","2010-06-19","50.454433","-128.507050","50.440816","-128.492516","202.500000",23,"1940.000","100.00200","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","127","86","2010-06-19","50.427033","-128.472000","50.410766","-128.465216","213.500000",23,"2050.000","101.66870","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","127","87","2010-06-19","50.376583","-128.388716","50.365583","-128.371483","206.500000",22,"1720.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","127","89","2010-06-19","50.319750","-128.275616","50.314550","-128.258950","296.000000",16,"1400.000","98.33530","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","126","90","2010-06-20","49.977950","-127.726133","49.963966","-127.717316","127.500000",18,"1610.000","91.66850","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","126","91","2010-06-20","49.940316","-127.759500","49.925900","-127.771750","161.500000",19,"1830.000","103.33540","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","126","92","2010-06-20","49.953266","-127.825133","49.953366","-127.845150","255.000000",16,"1510.000","98.33530","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","126","93","2010-06-20","49.903650","-127.720866","49.891616","-127.702683","194.500000",19,"1830.000","101.66870","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","126","94","2010-06-20","49.862033","-127.669283","49.847516","-127.665316","156.000000",21,"1670.000","100.00200","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","126","95","2010-06-20","49.907633","-127.556866","49.918000","-127.538483","62.500000",20,"1720.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","126","96","2010-06-20","49.906566","-127.510500","49.893800","-127.499066","70.500000",20,"1720.000","96.66860","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","126","97","2010-06-20","49.787000","-127.408966","49.802000","-127.415150","79.000000",20,"1720.000","98.33530","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","98","2010-06-20","49.619500","-127.347366","49.606900","-127.333483","158.500000",18,"1670.000","95.00190","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","99","2010-06-23","48.275650","-125.740650","48.268783","-125.761800","170.500000",19,"1670.000","86.66840","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","101","2010-06-23","48.659283","-126.248116","48.660500","-126.274133","339.000000",16,"1510.000","85.00170","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","102","2010-06-23","48.755333","-126.282700","48.741933","-126.270316","176.500000",17,"1560.000","95.00190","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","103","2010-06-23","48.965716","-126.336600","48.979733","-126.347583","129.000000",18,"1610.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","104","2010-06-23","48.983516","-126.363716","48.967933","-126.367516","134.500000",17,"1560.000","98.33530","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","105","2010-06-24","48.749033","-125.806716","48.747800","-125.832166","83.000000",20,"1780.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","106","2010-06-24","48.606833","-125.684316","48.607666","-125.659266","53.500000",19,"1720.000","96.66860","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","107","2010-06-24","48.590766","-125.700483","48.575600","-125.702500","61.500000",20,"1720.000","91.66850","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","108","2010-06-24","48.606000","-125.286100","48.600950","-125.309066","115.000000",19,"1670.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","109","2010-06-24","48.749016","-125.289700","48.743200","-125.312916","101.000000",19,"1720.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","110","2010-06-24","48.748150","-125.369700","48.752650","-125.393350","92.500000",19,"1720.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","123","111","2010-06-24","48.798616","-125.314983","48.798983","-125.340250","81.000000",20,"1780.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","112","2010-06-25","49.616016","-127.026700","49.628066","-127.044383","91.000000",20,"1830.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","113","2010-06-25","49.607933","-127.046833","49.598233","-127.025833","98.500000",19,"1830.000","95.00190","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","114","2010-06-25","49.597583","-127.160000","49.609633","-127.175966","123.500000",18,"1610.000","85.00170","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","115","2010-06-25","49.436266","-126.793266","49.449666","-126.808183","72.500000",20,"1720.000","96.66860","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","116","2010-06-25","49.396283","-126.764700","49.409583","-126.781150","81.000000",19,"1780.000","95.00190","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","117","2010-06-25","49.358316","-126.733383","49.370533","-126.750616","88.500000",19,"1780.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","118","2010-06-25","49.342900","-126.764616","49.356533","-126.779750","102.000000",18,"1720.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","119","2010-06-25","49.356650","-126.830633","49.344233","-126.816333","113.500000",19,"1610.000","86.66840","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","120","2010-06-25","49.243316","-126.731583","49.228300","-126.728050","117.500000",17,"1510.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","121","2010-06-25","49.221350","-126.759466","49.210883","-126.739800","119.000000",19,"1670.000","90.00180","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","122","2010-06-26","49.430733","-127.232233","49.414300","-127.226133","184.500000",19,"1610.000","100.00200","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","123","2010-06-26","49.435000","-127.190000","49.420083","-127.180583","156.500000",18,"1560.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","124","2010-06-26","49.409350","-127.174433","49.393783","-127.175650","158.000000",19,"1670.000","91.66850","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","125","2010-06-26","49.414900","-127.044383","49.402216","-127.028766","134.500000",19,"1830.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","126","2010-06-26","49.343250","-127.029500","49.361216","-127.030650","139.000000",20,"970.000","108.33550","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","127","2010-06-26","49.332616","-126.958716","49.317833","-126.951833",NA,19,"1670.000","86.66840","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","128","2010-06-26","49.286450","-126.946933","49.272833","-126.932783",NA,19,"1720.000","91.66850","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","129","2010-06-26","49.211200","-126.862433","49.227566","-126.868966",NA,19,"1830.000","96.66860","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","130","2010-06-26","49.210566","-126.997866","49.199316","-126.980300",NA,18,"1610.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","125","131","2010-06-27","49.153300","-126.922983","49.138616","-126.908883",NA,17,"1610.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","124","132","2010-06-27","49.121533","-126.743033","49.123083","-126.767750",NA,19,"1720.000","96.66860","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","04","124","133","2010-06-27","49.131783","-126.684300","49.128533","-126.659783",NA,19,"1780.000","93.33520","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","134","2010-06-27","49.071400","-126.656866","49.064683","-126.634916",NA,19,"1610.000","88.33510","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","135","2010-06-27","49.117216","-126.548616","49.109700","-126.527033",NA,19,"1670.000","85.00170","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","136","2010-06-27","48.972966","-126.521933","48.960900","-126.510500",NA,19,"1610.000","86.66840","64.58",NA
2010,"69547","W. E. RICKER","2010-06-07","2010-06-29","03","124","137","2010-06-27","49.077450","-126.385083","49.066833","-126.366066",NA,22,"2150.000","96.66860","64.58",NA
